Molecule_ChEMBL_ID,Standard_Value,Smiles_x,molecule_class,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles_y
CHEMBL4126558,22700.0,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,inactive,0.0,327.34,1.0,3.0,1.92,106.86,4.0,4.0,0.0,6.0,N,0.48,2.65,-0.71,2.0,MOL,-1.0,24.0,6.0,4.0,0.0,327.1107,ACID,C18H17NO5,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
CHEMBL4074429,23390.0,CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,inactive,0.0,257.29,2.0,4.0,2.65,62.32,3.0,2.0,0.0,4.0,N,0.88,2.41,2.41,2.0,MOL,-1.0,19.0,4.0,2.0,0.0,257.1052,NEUTRAL,C15H15NO3,CCOc1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1
CHEMBL4167322,23540.0,FC(F)(F)c1cccc(Nc2nc(NC3CC3)nc(N3CCNCC3)n2)c1,inactive,0.0,379.39,5.0,6.0,2.62,78.0,7.0,3.0,0.0,5.0,N,0.74,3.72,2.38,2.0,MOL,-1.0,27.0,7.0,3.0,0.0,379.1732,BASE,C17H20F3N7,FC(F)(F)c1cccc(Nc2nc(NC3CC3)nc(N3CCNCC3)n2)c1
CHEMBL2408096,23800.0,COC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,inactive,0.0,312.32,3.0,3.0,3.08,72.83,5.0,1.0,0.0,5.0,N,0.52,4.08,3.62,2.0,MOL,-1.0,23.0,5.0,1.0,0.0,312.0998,NEUTRAL,C18H16O5,COC(=O)c1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1
CHEMBL4174114,23800.0,COc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1,inactive,0.0,380.21,5.0,6.0,4.81,71.96,6.0,2.0,0.0,5.0,N,0.66,5.59,5.59,3.0,MOL,-1.0,25.0,6.0,2.0,0.0,379.0403,NEUTRAL,C16H12Cl2FN5O,COc1ccc(Nc2nc(Cl)nc(Nc3ccc(F)c(Cl)c3)n2)cc1
CHEMBL4069995,23800.0,c1cc2ncc(Nc3ccc4cc[nH]c4n3)cc2[nH]1,inactive,0.0,249.28,2.0,4.0,3.18,69.39,3.0,3.0,0.0,2.0,N,0.51,2.52,2.52,4.0,MOL,-1.0,19.0,5.0,3.0,0.0,249.1014,NEUTRAL,C14H11N5,c1cc2ncc(Nc3ccc4cc[nH]c4n3)cc2[nH]1
CHEMBL4104620,24000.0,FC(F)(F)c1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cn1,inactive,0.0,360.38,5.0,7.0,4.79,52.74,3.0,3.0,0.0,3.0,N,0.63,3.66,1.12,3.0,MOL,-1.0,26.0,4.0,3.0,0.0,360.1562,BASE,C19H19F3N4,FC(F)(F)c1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cn1
CHEMBL4088780,24000.0,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F,inactive,0.0,327.38,6.0,8.0,4.66,39.85,2.0,3.0,0.0,3.0,N,0.65,3.9,1.36,3.0,MOL,-1.0,24.0,3.0,3.0,0.0,327.1547,BASE,C19H19F2N3,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3c2)cc1F
CHEMBL3235503,24200.0,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,inactive,0.0,514.76,3.0,9.0,7.45,49.84,6.0,2.0,2.0,9.0,N,0.18,6.36,3.69,4.0,MOL,-1.0,36.0,4.0,2.0,2.0,514.2225,BASE,C30H34N4S2,c1ccc2c(NCCSSCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
CHEMBL3326709,24200.0,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,inactive,0.0,553.58,5.0,5.0,6.52,93.46,6.0,2.0,2.0,10.0,N,0.17,6.44,5.11,4.0,MOL,-1.0,40.0,7.0,2.0,2.0,553.2188,BASE,C30H30F3N3O4,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O
CHEMBL1171643,24700.0,CC(C)=CCC/C(C)=C/CC[C@@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,inactive,0.0,370.49,3.0,3.0,6.04,66.76,3.0,2.0,1.0,7.0,N,0.57,6.79,3.3,1.0,MOL,-1.0,27.0,4.0,2.0,1.0,370.2144,ACID,C23H30O4,CC(C)=CCC/C(C)=C/CC[C@@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1
CHEMBL3814748,25000.0,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,inactive,0.0,268.3,1.0,2.0,2.96,63.83,4.0,2.0,0.0,3.0,N,0.77,3.21,3.1,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,268.1124,NEUTRAL,C15H13FN4,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1
CHEMBL3815078,25000.0,Nc1nc(NCc2ccccc2)c2ccccc2n1,inactive,0.0,250.31,1.0,5.0,2.82,63.83,4.0,2.0,0.0,3.0,N,0.75,3.07,2.96,3.0,MOL,-1.0,19.0,4.0,3.0,0.0,250.1218,NEUTRAL,C15H14N4,Nc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL3814660,25000.0,Nc1nc(NCc2ccc(C(F)(F)F)cc2)c2ccccc2n1,inactive,0.0,318.3,1.0,2.0,3.84,63.83,4.0,2.0,0.0,3.0,N,0.77,3.94,3.84,3.0,MOL,-1.0,23.0,4.0,3.0,0.0,318.1092,NEUTRAL,C16H13F3N4,Nc1nc(NCc2ccc(C(F)(F)F)cc2)c2ccccc2n1
CHEMBL3814363,25000.0,Cc1cccc(CNc2nc(N)nc3ccccc23)c1,inactive,0.0,264.33,1.0,2.0,3.13,63.83,4.0,2.0,0.0,3.0,N,0.76,3.58,3.47,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,264.1375,NEUTRAL,C16H16N4,Cc1cccc(CNc2nc(N)nc3ccccc23)c1
CHEMBL3814123,25000.0,Nc1nc(NCCc2ccccc2)c2ccccc2n1,inactive,0.0,264.33,1.0,5.0,2.87,63.83,4.0,2.0,0.0,4.0,N,0.76,3.36,3.24,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,264.1375,NEUTRAL,C16H16N4,Nc1nc(NCCc2ccccc2)c2ccccc2n1
CHEMBL3814909,25000.0,COc1ccc(CNc2nc(N)c3ccccc3n2)cc1,inactive,0.0,280.33,1.0,2.0,2.83,73.06,5.0,2.0,0.0,4.0,N,0.77,2.91,2.82,3.0,MOL,-1.0,21.0,5.0,3.0,0.0,280.1324,NEUTRAL,C16H16N4O,COc1ccc(CNc2nc(N)c3ccccc3n2)cc1
CHEMBL3815140,25000.0,CC(C)Nc1nc(N)c2ccccc2n1,inactive,0.0,202.26,1.0,2.0,2.03,63.83,4.0,2.0,0.0,2.0,N,0.78,2.12,2.02,2.0,MOL,-1.0,15.0,4.0,3.0,0.0,202.1218,NEUTRAL,C11H14N4,CC(C)Nc1nc(N)c2ccccc2n1
CHEMBL3815002,25000.0,Nc1nc(NCC2CCCCC2)c2ccccc2n1,inactive,0.0,256.35,1.0,2.0,3.2,63.83,4.0,2.0,0.0,3.0,N,0.88,3.46,3.34,2.0,MOL,-1.0,19.0,4.0,3.0,0.0,256.1688,NEUTRAL,C15H20N4,Nc1nc(NCC2CCCCC2)c2ccccc2n1
CHEMBL4084675,25000.0,COc1ccc(Nc2ccc3c(C4CCN(C)CC4)c[nH]c3c2)cc1OC,inactive,0.0,365.48,7.0,15.0,4.74,49.52,4.0,2.0,0.0,5.0,N,0.69,3.68,1.88,3.0,MOL,-1.0,27.0,5.0,2.0,0.0,365.2103,BASE,C22H27N3O2,COc1ccc(Nc2ccc3c(C4CCN(C)CC4)c[nH]c3c2)cc1OC
CHEMBL3814103,25000.0,Cc1cccc(CNc2nc(N)c3ccccc3n2)c1,inactive,0.0,264.33,1.0,2.0,3.13,63.83,4.0,2.0,0.0,3.0,N,0.76,3.58,3.49,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,264.1375,NEUTRAL,C16H16N4,Cc1cccc(CNc2nc(N)c3ccccc3n2)c1
CHEMBL3813971,25000.0,Cc1ccc(CNc2nc(N)nc3ccccc23)cc1,inactive,0.0,264.33,1.0,2.0,3.13,63.83,4.0,2.0,0.0,3.0,N,0.76,3.58,3.47,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,264.1375,NEUTRAL,C16H16N4,Cc1ccc(CNc2nc(N)nc3ccccc23)cc1
CHEMBL3813788,25000.0,COc1ccc(CNc2nc(N)nc3ccccc23)cc1,inactive,0.0,280.33,1.0,2.0,2.83,73.06,5.0,2.0,0.0,4.0,N,0.77,2.91,2.8,3.0,MOL,-1.0,21.0,5.0,3.0,0.0,280.1324,NEUTRAL,C16H16N4O,COc1ccc(CNc2nc(N)nc3ccccc23)cc1
CHEMBL3357256,25000.0,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1,inactive,0.0,268.3,3.0,8.0,2.96,63.83,4.0,2.0,0.0,3.0,N,0.77,3.21,3.1,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,268.1124,NEUTRAL,C15H13FN4,Nc1nc(NCc2ccc(F)cc2)c2ccccc2n1
CHEMBL3814189,25000.0,Nc1nc(NCc2ccc(F)cc2)nc2ccccc12,inactive,0.0,268.3,1.0,2.0,2.96,63.83,4.0,2.0,0.0,3.0,N,0.77,3.21,3.12,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,268.1124,NEUTRAL,C15H13FN4,Nc1nc(NCc2ccc(F)cc2)nc2ccccc12
CHEMBL3814383,25000.0,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1,inactive,0.0,284.75,1.0,2.0,3.48,63.83,4.0,2.0,0.0,3.0,N,0.77,3.67,3.56,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,284.0829,NEUTRAL,C15H13ClN4,Nc1nc(NCc2cccc(Cl)c2)c2ccccc2n1
CHEMBL3814397,25000.0,Nc1nc(NCC2CCCCC2)nc2ccccc12,inactive,0.0,256.35,1.0,2.0,3.2,63.83,4.0,2.0,0.0,3.0,N,0.88,3.46,3.36,2.0,MOL,-1.0,19.0,4.0,3.0,0.0,256.1688,NEUTRAL,C15H20N4,Nc1nc(NCC2CCCCC2)nc2ccccc12
CHEMBL3814324,25000.0,COc1cccc(CNc2nc(N)c3ccccc3n2)c1,inactive,0.0,280.33,1.0,2.0,2.83,73.06,5.0,2.0,0.0,4.0,N,0.77,2.91,2.82,3.0,MOL,-1.0,21.0,5.0,3.0,0.0,280.1324,NEUTRAL,C16H16N4O,COc1cccc(CNc2nc(N)c3ccccc3n2)c1
CHEMBL3814610,25000.0,Nc1nc(NCCc2ccccc2)nc2ccccc12,inactive,0.0,264.33,2.0,8.0,2.87,63.83,4.0,2.0,0.0,4.0,N,0.76,3.36,3.25,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,264.1375,NEUTRAL,C16H16N4,Nc1nc(NCCc2ccccc2)nc2ccccc12
CHEMBL3814981,25000.0,CCCNc1nc(N)c2ccccc2n1,inactive,0.0,202.26,1.0,2.0,2.03,63.83,4.0,2.0,0.0,3.0,N,0.8,2.22,2.12,2.0,MOL,-1.0,15.0,4.0,3.0,0.0,202.1218,NEUTRAL,C11H14N4,CCCNc1nc(N)c2ccccc2n1
CHEMBL3813811,25000.0,Nc1nc(NCc2ccc(Cl)cc2)c2ccccc2n1,inactive,0.0,284.75,1.0,3.0,3.48,63.83,4.0,2.0,0.0,3.0,N,0.77,3.67,3.56,3.0,MOL,-1.0,20.0,4.0,3.0,0.0,284.0829,NEUTRAL,C15H13ClN4,Nc1nc(NCc2ccc(Cl)cc2)c2ccccc2n1
CHEMBL4169871,25000.0,Cc1ccc(Nc2nc(Nc3ccc(F)c(Cl)c3)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1,inactive,0.0,546.01,5.0,6.0,4.53,112.29,11.0,2.0,2.0,6.0,N,0.32,6.34,6.32,5.0,MOL,-1.0,39.0,11.0,2.0,2.0,545.1967,NEUTRAL,C26H25ClFN11,Cc1ccc(Nc2nc(Nc3ccc(F)c(Cl)c3)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1
CHEMBL3814719,25000.0,CNc1cccc(NCCc2cccc(NCCc3ccccn3)n2)n1,inactive,0.0,348.45,6.0,17.0,3.22,74.76,6.0,3.0,0.0,9.0,N,0.55,2.61,1.48,3.0,MOL,-1.0,26.0,6.0,3.0,0.0,348.2062,NEUTRAL,C20H24N6,CNc1cccc(NCCc2cccc(NCCc3ccccn3)n2)n1
CHEMBL4104210,25600.0,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2n1,inactive,0.0,414.56,5.0,7.0,4.72,80.56,4.0,5.0,0.0,4.0,N,0.33,3.57,-1.52,4.0,MOL,-1.0,31.0,6.0,5.0,0.0,414.2532,BASE,C25H30N6,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2c(C3CCNCC3)c[nH]c2n1
CHEMBL3593276,26000.0,CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.O=S(=O)([O-])C(F)(F)F,inactive,0.0,752.77,4.0,6.0,5.65,130.32,11.0,0.0,3.0,16.0,N,0.09,1.81,1.81,3.0,MOL,-1.0,41.0,12.0,0.0,3.0,603.1578,NEUTRAL,C28H31F3N4O11S3,CCN1/C(=C/C=C/c2sc3ccc(OCCCO[N+](=O)[O-])cc3[n+]2CC)Sc2ccc(OCCCO[N+](=O)[O-])cc21.O=S(=O)([O-])C(F)(F)F
CHEMBL3593280,26000.0,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.[I-],inactive,0.0,649.54,3.0,4.0,3.99,112.41,8.0,1.0,1.0,8.0,N,0.27,-0.74,-0.75,4.0,MOL,-1.0,36.0,9.0,2.0,1.0,522.1264,NEUTRAL,C25H24IN5O4S2,CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccc(OCc3no[n+]([O-])c3C(N)=O)cc21.[I-]
CHEMBL3741643,26000.0,CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1,inactive,0.0,239.28,1.0,3.0,2.59,37.6,3.0,0.0,0.0,2.0,Y,0.79,2.49,2.49,2.0,MOL,-1.0,18.0,4.0,0.0,0.0,239.1059,NEUTRAL,C14H13N3O,CC1=NN(c2ccc(-n3cccc3)cc2)C(=O)C1
CHEMBL4066527,26600.0,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1,inactive,0.0,413.57,7.0,9.0,5.33,67.67,3.0,5.0,1.0,4.0,N,0.31,3.82,-1.29,4.0,MOL,-1.0,31.0,5.0,5.0,1.0,413.2579,BASE,C26H31N5,c1cc2c(C3CCNCC3)c[nH]c2cc1Nc1ccc2[nH]cc(C3CCNCC3)c2c1
CHEMBL3741680,27000.0,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1,inactive,0.0,294.35,1.0,3.0,3.52,41.9,3.0,0.0,0.0,5.0,N,0.85,3.13,3.13,2.0,MOL,-1.0,22.0,4.0,0.0,0.0,294.1368,NEUTRAL,C18H18N2O2,CC1=NN(c2cccc(COCc3ccccc3)c2)C(=O)C1
CHEMBL3582127,28000.0,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,inactive,0.0,326.35,2.0,3.0,2.13,87.74,5.0,2.0,0.0,3.0,N,0.9,1.51,1.51,2.0,MOL,-1.0,24.0,5.0,2.0,0.0,326.1154,NEUTRAL,C19H18O5,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O
CHEMBL858,28400.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,inactive,3.0,292.24,42.0,154.0,-2.07,155.68,6.0,4.0,0.0,11.0,N,0.33,-4.92,-14.73,0.0,MOL,0.0,20.0,10.0,4.0,0.0,292.0907,ZWITTERION,C10H16N2O8,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CHEMBL2381402,29000.0,COc1ccc2cc(C(=O)CN3CCC(c4ccccc4)CC3)c(=O)oc2c1,inactive,0.0,377.44,3.0,7.0,3.86,59.75,5.0,0.0,0.0,5.0,N,0.5,3.71,3.67,3.0,MOL,-1.0,28.0,5.0,0.0,0.0,377.1627,NEUTRAL,C23H23NO4,COc1ccc2cc(C(=O)CN3CCC(c4ccccc4)CC3)c(=O)oc2c1
CHEMBL3781419,29000.0,Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1,inactive,0.0,364.48,1.0,1.0,4.36,81.42,5.0,4.0,0.0,7.0,N,0.37,3.94,3.94,4.0,MOL,-1.0,26.0,6.0,4.0,0.0,364.147,NEUTRAL,C19H20N6S,Cc1ccc(-c2cc(NCCNc3cc(-c4cccs4)[nH]n3)n[nH]2)cc1
CHEMBL2381385,29000.0,COc1ccc2cc(C(=O)CN3CCOCC3)c(=O)oc2c1,inactive,0.0,303.31,3.0,7.0,1.32,68.98,6.0,0.0,0.0,4.0,N,0.63,1.22,1.22,2.0,MOL,-1.0,22.0,6.0,0.0,0.0,303.1107,NEUTRAL,C16H17NO5,COc1ccc2cc(C(=O)CN3CCOCC3)c(=O)oc2c1
CHEMBL4092433,29220.0,CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1,inactive,0.0,256.3,2.0,4.0,2.32,56.33,3.0,2.0,0.0,3.0,Y,0.89,2.31,2.31,2.0,MOL,-1.0,19.0,4.0,2.0,0.0,256.1212,NEUTRAL,C15H16N2O2,CN(C)c1ccc(/C=C/c2cc(=O)c(O)c[nH]2)cc1
CHEMBL4646459,29300.0,COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C,inactive,0.0,358.52,1.0,1.0,6.38,49.69,3.0,2.0,1.0,9.0,N,0.4,6.77,6.77,1.0,MOL,-1.0,26.0,3.0,2.0,1.0,358.2508,NEUTRAL,C23H34O3,COc1c(O)c(O)cc(C)c1C/C=C(\C)CC/C=C(\C)CCC=C(C)C
CHEMBL4098927,30000.0,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3n2)cc1F,inactive,0.0,328.37,6.0,8.0,4.05,52.74,3.0,3.0,0.0,3.0,N,0.68,3.65,1.11,3.0,MOL,-1.0,24.0,4.0,3.0,0.0,328.15,BASE,C18H18F2N4,Fc1ccc(Nc2ccc3c(C4CCNCC4)c[nH]c3n2)cc1F
CHEMBL515387,30000.0,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,inactive,3.0,366.42,28.0,74.0,0.2,64.6,6.0,1.0,0.0,3.0,N,0.82,0.4,-1.56,1.0,MOL,0.0,26.0,7.0,1.0,0.0,366.198,BASE,C17H24F2N6O,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1
CHEMBL723,30000.0,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,inactive,4.0,406.48,175.0,1307.0,3.74,75.74,5.0,3.0,0.0,10.0,N,0.35,3.42,2.07,4.0,MOL,0.0,30.0,6.0,3.0,0.0,406.1893,BASE,C24H26N2O4,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
CHEMBL2063874,30000.0,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1,inactive,0.0,296.78,2.0,4.0,3.03,72.19,3.0,2.0,0.0,3.0,N,0.86,2.75,2.64,2.0,MOL,-1.0,19.0,4.0,3.0,0.0,296.0386,NEUTRAL,C13H13ClN2O2S,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)c(N)c1
CHEMBL28626,30300.0,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,inactive,0.0,302.24,178.0,328.0,1.99,131.36,7.0,5.0,0.0,1.0,N,0.46,2.16,0.92,3.0,MOL,-1.0,22.0,7.0,5.0,0.0,302.0427,ACID,C15H10O7,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
CHEMBL4545404,32800.0,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,inactive,0.0,566.52,1.0,1.0,5.74,159.8,10.0,4.0,2.0,5.0,N,0.2,5.38,4.44,6.0,MOL,-1.0,42.0,10.0,4.0,2.0,566.1213,NEUTRAL,C32H22O10,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1-c1c(OC)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12
CHEMBL145,32800.0,O=C(O)/C=C/c1ccc(O)c(O)c1,inactive,3.0,180.16,243.0,741.0,1.2,77.76,3.0,3.0,0.0,2.0,N,0.47,1.53,-1.87,1.0,MOL,0.0,13.0,4.0,3.0,0.0,180.0423,ACID,C9H8O4,O=C(O)/C=C/c1ccc(O)c(O)c1
CHEMBL66,33000.0,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,inactive,0.0,304.25,99.0,269.0,1.19,127.45,7.0,5.0,0.0,1.0,N,0.5,1.82,1.65,2.0,MOL,-1.0,22.0,7.0,5.0,0.0,304.0583,NEUTRAL,C15H12O7,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
CHEMBL3582128,34300.0,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,inactive,0.0,312.32,2.0,3.0,1.74,87.74,5.0,2.0,0.0,2.0,N,0.88,1.06,1.06,2.0,MOL,-1.0,23.0,5.0,2.0,0.0,312.0998,NEUTRAL,C18H16O5,C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O
CHEMBL4750838,34900.0,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1,inactive,0.0,394.82,8.0,9.0,4.31,96.37,6.0,3.0,0.0,4.0,N,0.27,4.0,3.98,4.0,MOL,-1.0,28.0,7.0,3.0,0.0,394.0833,NEUTRAL,C20H15ClN4O3,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)NO)cc3)c2n1
CHEMBL197202,35000.0,CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1,inactive,0.0,336.36,6.0,10.0,5.05,57.53,2.0,2.0,1.0,4.0,N,0.7,5.29,2.48,3.0,MOL,-1.0,25.0,3.0,2.0,1.0,336.1162,ACID,C21H17FO3,CC(C(=O)O)c1ccc(-c2ccc(-c3ccc(O)cc3)cc2)c(F)c1
CHEMBL3815004,35000.0,CNc1cccc(CCNc2cccc(NCCc3ccccn3)n2)n1,inactive,0.0,348.45,2.0,3.0,3.22,74.76,6.0,3.0,0.0,9.0,N,0.55,2.61,1.5,3.0,MOL,-1.0,26.0,6.0,3.0,0.0,348.2062,NEUTRAL,C20H24N6,CNc1cccc(CCNc2cccc(NCCc3ccccn3)n2)n1
CHEMBL2381401,36000.0,COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1,inactive,0.0,392.46,3.0,8.0,2.8,62.99,6.0,0.0,0.0,6.0,N,0.47,3.01,2.9,3.0,MOL,-1.0,29.0,6.0,0.0,0.0,392.1736,NEUTRAL,C23H24N2O4,COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1
CHEMBL2381386,36000.0,COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1,inactive,0.0,391.47,3.0,6.0,3.94,59.75,5.0,0.0,0.0,6.0,N,0.47,4.15,4.12,3.0,MOL,-1.0,29.0,5.0,0.0,0.0,391.1784,NEUTRAL,C24H25NO4,COc1ccc2cc(C(=O)CN3CCC(Cc4ccccc4)CC3)c(=O)oc2c1
CHEMBL3781026,40500.0,Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1,inactive,0.0,380.4,1.0,1.0,4.27,81.42,4.0,4.0,0.0,7.0,N,0.36,3.94,3.94,4.0,MOL,-1.0,28.0,6.0,4.0,0.0,380.1561,NEUTRAL,C20H18F2N6,Fc1ccc(-c2cc(NCCNc3cc(-c4ccc(F)cc4)[nH]n3)n[nH]2)cc1
CHEMBL380778,41000.0,CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1,inactive,0.0,342.41,5.0,9.0,5.39,46.53,2.0,1.0,1.0,5.0,N,0.79,5.59,2.57,2.0,MOL,-1.0,25.0,3.0,1.0,1.0,342.1631,ACID,C21H23FO3,CC(C(=O)O)c1ccc(-c2ccc(OC3CCCCC3)cc2)c(F)c1
CHEMBL196945,41000.0,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,inactive,0.0,325.17,17.0,44.0,4.92,37.3,1.0,1.0,0.0,3.0,N,0.87,5.24,2.03,2.0,MOL,-1.0,21.0,2.0,1.0,0.0,324.012,ACID,C16H11Cl2FO2,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1
CHEMBL4101130,42000.0,Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21,inactive,0.0,341.41,6.0,8.0,4.67,28.99,3.0,2.0,0.0,3.0,N,0.72,4.13,1.58,3.0,MOL,-1.0,25.0,3.0,2.0,0.0,341.1704,BASE,C20H21F2N3,Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21
CHEMBL3582133,43500.0,C[C@]12CC[C@H](O)c3coc(c31)C(=O)C1=C2C[C@@H](O)[C@]2(C)C(=O)CC[C@@H]12,inactive,0.0,342.39,2.0,3.0,2.61,87.74,5.0,2.0,0.0,0.0,N,0.76,1.21,1.21,1.0,MOL,-1.0,25.0,5.0,2.0,0.0,342.1467,NEUTRAL,C20H22O5,C[C@]12CC[C@H](O)c3coc(c31)C(=O)C1=C2C[C@@H](O)[C@]2(C)C(=O)CC[C@@H]12
CHEMBL4217978,43600.0,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@@H](c2ccc(O)c(OC)c2)[C@H](CO)O4)[C@@H](O)C3=O)ccc1O,inactive,0.0,658.61,6.0,12.0,3.99,190.67,13.0,5.0,2.0,8.0,N,0.1,4.67,4.59,4.0,MOL,-1.0,48.0,13.0,5.0,2.0,658.1686,NEUTRAL,C35H30O13,COc1cc(/C=C/C(=O)Oc2cc(O)c3c(c2)O[C@H](c2ccc4c(c2)O[C@@H](c2ccc(O)c(OC)c2)[C@H](CO)O4)[C@@H](O)C3=O)ccc1O
